username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
gkodinov,https://github.com/mysql/mysql-server,3bd5589e1a5a93f9c224badf983cd65c45215390,Batchfile,681.0,514.0,167.0
tomjelinek,https://github.com/ClusterLabs/pcs,e9b28833d54a47ec441f6dbad0db96e1fc662a5b,Batchfile,182.0,178.0,4.0
autor nulo,https://github.com/semplon/GeniXCMS,d885eb20006099262c0278932b9f8aca3c1ac97f,Batchfile,206125.0,37514.0,168611.0
smalyshev,https://github.com/php/php-src,16b3003ffc6393e250f069aa28a78dc5a2c064b2,Batchfile,112.0,76.0,36.0
cmb69,https://github.com/libgd/libgd,fe9ed49dafa993e3af96b6a5a589efeea9bfb36f,Batchfile,45.0,35.0,10.0
cmb69,https://github.com/libgd/libgd,69d2fd2c597ffc0c217de1238b9bf4d4bceba8e6,Batchfile,41.0,41.0,0.0
autor nulo,https://github.com/LibreOffice/core,7485fc2a1484f31631f62f97e5c64c0ae74c6416,Batchfile,17.0,13.0,4.0
cmb69,https://github.com/libgd/libgd,10ef1dca63d62433fda13309b4a228782db823f7,Batchfile,41.0,30.0,11.0
cmb69,https://github.com/libgd/libgd,fb0e0cce0b9f25389ab56604c3547351617e1415,Batchfile,61.0,59.0,2.0
cmb69,https://github.com/libgd/libgd,4859d69e07504d4b0a4bdf9bcb4d9e3769ca35ae,Batchfile,113.0,94.0,19.0
cmb69,https://github.com/libgd/libgd,1846f48e5fcdde996e7c27a4bbac5d0aef183e4b,Batchfile,47.0,47.0,0.0
pierrejoye,https://github.com/libgd/libgd,77f619d48259383628c3ec4654b1ad578e9eb40e,Batchfile,13.0,11.0,2.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,6f5ba2b651cd9d4b7fa8ee5c4f94460645877c45,Batchfile,20.0,20.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,2b62d1dda41590db29368ec7ba5f4faf3464765a,Batchfile,49.0,42.0,7.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,0318fa8b61bd6c837641129d585f1a73c652b1e0,Batchfile,88.0,87.0,1.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,d17507ffa3e9742199b02a66aa940e79ababfa30,Batchfile,48.0,33.0,15.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,b534e304568585707c4a92422aeca25cf908ff02,Batchfile,44.0,44.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,a25211918f2e790c67d859d20ccf8dbb81da1598,Batchfile,483.0,400.0,83.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,35d146b7a66496d72cdeb95ccb33ab80a265ce90,Batchfile,2.0,2.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,42073d54c53a496be40ae84152bbfe2c923ac7bc,Batchfile,7.0,7.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,9f0730bee3eb65d07b49fd468bc2f269173352fe,Batchfile,40.0,35.0,5.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,8509ef02eceb2bbb479cea10fe4a7ec6395f1a8b,Batchfile,5.0,5.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,c177cb3800a9a68d79b2812f0ffcb9479abd6eb8,Batchfile,76.0,72.0,4.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,11b426ee05eb62ed103218526f1fa616851c43ce,Batchfile,7.0,7.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,d692d67332bcc90540088ad8e725eb3279e39863,Batchfile,4.0,4.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,eee0b04bcfdae319c242b0b8fc3d07029ee65b8c,Batchfile,16.0,13.0,3.0
fxlb,https://github.com/the-tcpdump-group/tcpdump,b8e559afaeb8fe0604a1f8e3ad4dc1445de07a00,Batchfile,4.0,4.0,0.0
fxlb,https://github.com/the-tcpdump-group/tcpdump,2e1f6d9320afa83abc1ff716c7981fa504edadf2,Batchfile,2.0,2.0,0.0
fxlb,https://github.com/the-tcpdump-group/tcpdump,7d3aba9f06899d0128ef46e8a2fa143c6fad8f62,Batchfile,4.0,4.0,0.0
fxlb,https://github.com/the-tcpdump-group/tcpdump,5338aac7b8b880b0c5e0c15e27dadc44c5559284,Batchfile,7.0,7.0,0.0
fxlb,https://github.com/the-tcpdump-group/tcpdump,29e5470e6ab84badbc31f4532bb7554a796d9d52,Batchfile,4.0,4.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,66e22961b30547e9a8daa1f0e8dc9fbe6e2698fa,Batchfile,3.0,3.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,2d669862df7cd17f539129049f6fb70d17174125,Batchfile,10.0,6.0,4.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,ae83295915d08a854de27a88efac5dd7353e6d3f,Batchfile,148.0,84.0,64.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,2c2cfbd2b771ac888bc5c4a6d922f749d3822538,Batchfile,17.0,14.0,3.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,7335163a6ef82d46ff18f3e6099a157747241629,Batchfile,13.0,13.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,e0a5a02b0fc1900a69d6c37ed0aab36fb8494e6d,Batchfile,87.0,62.0,25.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,4c3aee4bb0294c232d56b6d34e9eeb74f630fe8c,Batchfile,89.0,55.0,34.0
infrastation,https://github.com/the-tcpdump-group/tcpdump,39582c04cc5e34054b2936b423072fb9df2ff6ef,Batchfile,17.0,17.0,0.0
infrastation,https://github.com/the-tcpdump-group/tcpdump,c2f6833dddecf2d5fb89c9c898eee9981da342ed,Batchfile,10.0,10.0,0.0
infrastation,https://github.com/the-tcpdump-group/tcpdump,83c64fce3a5226b080e535f5131a8a318f30e79b,Batchfile,279.0,118.0,161.0
infrastation,https://github.com/the-tcpdump-group/tcpdump,5d340a5ca6e420a70297cdbdf777333f18bfdab7,Batchfile,71.0,62.0,9.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,0cb1b8a434b599b8d636db029aadb757c24e39d6,Batchfile,42.0,33.0,9.0
tadashi-aikawa,https://github.com/tadashi-aikawa/owlmixin,5d0575303f6df869a515ced4285f24ba721e0d4e,Batchfile,46.0,42.0,4.0
nwellnhof,https://github.com/GNOME/libxml2,e26630548e7d138d2c560844c43820b6767251e3,Batchfile,102.0,94.0,8.0
nwellnhof,https://github.com/GNOME/libxml2,899a5d9f0ed13b8e32449a08a361e0de127dd961,Batchfile,35.0,34.0,1.0
valeriansaliou,https://github.com/jappix/jappix,ea6de7c65b80880bdf85df47c1a8a5d3d68491af,Batchfile,19.0,11.0,8.0
lcd047,https://github.com/vim-syntastic/syntastic,6d7c0b394e001233dd09ec473fbea2002c72632f,Batchfile,136.0,56.0,80.0
JohanDufau,https://github.com/Creatiwity/wityCMS,7967e5bf15b4d2ee6b85b56e82d7e1229147de44,Batchfile,31747.0,31724.0,23.0
fcabralpacheco,https://github.com/libgd/libgd,a93eac0e843148dc2d631c3ba80af17e9c8c860f,Batchfile,44.0,35.0,9.0
kyz,https://github.com/kyz/libmspack,0b0ef9344255ff5acfac6b7af09198ac9c9756c8,Batchfile,178.0,164.0,14.0
shussain,https://github.com/xelerance/Openswan,0b460be9e287fd335c8ce58129c67bf06065ef51,Batchfile,31.0,22.0,9.0
jsiwek,https://github.com/bro/bro,c2b18849f8bb833253538f5dfedb4ed1dc176a30,Batchfile,24.0,21.0,3.0
ottoni,https://github.com/facebook/hhvm,190ffdf6c8b1ec443be202c7d69e63a7e3da25e3,Batchfile,23.0,23.0,0.0
zsxsoft,https://github.com/zblogcn/zblogphp,c51da34a27798b5fe6d1cb5133a15da6a6384e43,Batchfile,2112.0,0.0,2112.0
kucherenko,https://github.com/kucherenko/blamer,5fada8c9b6986ecd28942b724fa682e77ce1e11c,Batchfile,5503.0,5037.0,466.0
DhavalKapil,https://github.com/facebook/hhvm,f1cd34e63c2a0d9702be3d41462db7bfd0ae7da3,Batchfile,14.0,13.0,1.0
DhavalKapil,https://github.com/facebook/hhvm,f9680d21beaa9eb39d166e8810e29fbafa51ad15,Batchfile,14.0,14.0,0.0
DhavalKapil,https://github.com/facebook/hhvm,dbeb9a56a638e3fdcef8b691c2a2967132dae692,Batchfile,16.0,15.0,1.0
mnaberez,https://github.com/Supervisor/supervisor,4e334d9cf2a1daff685893e35e72398437df3dcb,Batchfile,26.0,25.0,1.0
autor nulo,https://github.com/nayutaco/ptarmigan,37fd8f9da3bab9d323ddd77f2fd20b6dde8bcf6c,Batchfile,159.0,146.0,13.0
autor nulo,https://github.com/bminor/bash,951bdaad7a18cc0dc1036bba86b18b90874d39ff,Batchfile,216.0,158.0,58.0
gvanrossum,https://github.com/python/typed_ast,156afcb26c198e162504a57caddfe0acd9ed7dce,Batchfile,9541.0,3393.0,6148.0
BuffaloWill,https://github.com/SerpicoProject/Serpico,270f05ca6e51c87bb0867abb0511b61bf2aae182,Batchfile,12.0,8.0,4.0
autor nulo,https://github.com/sqlite/sqlite,8654186b0236d556aa85528c2573ee0b6ab71be3,Batchfile,28.0,17.0,11.0
FedericoCeratto,https://github.com/FedericoCeratto/nim-httpauth,15fd0686dc363075c08976ad897d6c92e1e6283c,Batchfile,130.0,57.0,73.0
ravibpatel,https://github.com/ravibpatel/AutoUpdater.NET,1dc25f2bea6ea522dbac1512b5563c4746d539c3,Batchfile,13.0,6.0,7.0
jjergus,https://github.com/facebook/hhvm,abe0b29e4d3a610f9bc920b8be4ad8403364c2d4,Batchfile,229.0,185.0,44.0
autor nulo,https://github.com/facebook/hhvm,6e4dd9ec3f14b48170fc45dc9d13a3261765f994,Batchfile,20.0,18.0,2.0
cmb69,https://github.com/libgd/libgd,553702980ae89c83f2d6e254d62cf82e204956d0,Batchfile,95.0,84.0,11.0
Yagoor,https://github.com/contiki-ng/contiki-ng,12c824386ab60de757de5001974d73b32e19ad71,Batchfile,2239.0,1236.0,1003.0
johnstevenson,https://github.com/composer/windows-setup,ca9f1435d368e3377e82d60ef0c7b795afa9f804,Batchfile,38.0,30.0,8.0
carltongibson,https://github.com/carltongibson/django-filter,340cf7a23a2b3dcd7183f6a0d6c383e85b130d2b,Batchfile,101.0,68.0,33.0
tanner0101,https://github.com/vapor/vapor,cf1651f7ff76515593f4d8ca6e6e15d2247fe255,Batchfile,24.0,21.0,3.0
jscheid,https://github.com/waysact/webpack-subresource-integrity,3d7090c08c333fcfb10ad9e2d6cf72e2acb7d87f,Batchfile,58.0,55.0,3.0
utoni,https://github.com/ntop/nDPI,23594f036536468072198a57c59b6e9d63caf6ce,Batchfile,17.0,16.0,1.0
jcoffland,https://github.com/CauldronDevelopmentLLC/cbang,1c1dba62bd3e6fa9d0d0c0aa21926043b75382c7,Batchfile,101.0,99.0,2.0
poettering,https://github.com/systemd/systemd,1068447e6954dc6ce52f099ed174c442cb89ed54,Batchfile,26.0,26.0,0.0
keszybz,https://github.com/systemd/systemd,bc130b6858327b382b07b3985cf48e2aa9016b2d,Batchfile,18.0,9.0,9.0
jjergus,https://github.com/facebook/hhvm,08193b7f0cd3910256e00d599f0f3eb2519c44ca,Batchfile,3369.0,3326.0,43.0
akimd,https://github.com/akimd/bison,be95a4fe2951374676efc9454ffee8638faaf68d,Batchfile,62.0,50.0,12.0
mscdex,https://github.com/mscdex/ssh2,f763271f41320e71d5cbee02ea5bc6a2ded3ca21,Batchfile,29985.0,24519.0,5466.0
Germey,https://github.com/Gerapy/Gerapy,e8446605eb2424717418eae199ec7aad573da2d2,Batchfile,119.0,50.0,69.0
laurent22,https://github.com/laurent22/joplin,3db47b575b9cb0a765da3d283baa2c065df0d0bc,Batchfile,535.0,437.0,98.0
mtrojnar,https://github.com/mtrojnar/stunnel,ebad9ddc4efb2635f37174c9d800d06206f1edf9,Batchfile,1718.0,1123.0,595.0
lukashinsch,https://github.com/lukashinsch/spring-boot-actuator-logview,760acbb939a8d1f7d1a7dfcd51ca848eea04e772,Batchfile,34.0,26.0,8.0
temoto,https://github.com/httplib2/httplib2,bd9ee252c8f099608019709e22c0d705e98d26bc,Batchfile,1611.0,579.0,1032.0
clokep,https://github.com/matrix-org/synapse,ff5c4da1289cb5e097902b3e55b771be342c29d6,Batchfile,98.0,80.0,18.0
calculuschild,https://github.com/markedjs/marked,7293251c438e3ee968970f7609f1a27f9007bccd,Batchfile,652.0,280.0,372.0
boly38,https://github.com/creharmony/node-etsy-client,b4beb8ef080366c1a87dbf9e163051a446acaa7d,Batchfile,175.0,173.0,2.0
dotansimha,https://github.com/ardatan/graphql-tools,6a966beee8ca8b2f4adfe93318b96e4a5c501eac,Batchfile,15.0,10.0,5.0
RunDevelopment,https://github.com/PrismJS/prism,c2f6a64426f44497a675cb32dccb079b3eff1609,Batchfile,140.0,70.0,70.0
nicolargo,https://github.com/nicolargo/glances,9d6051be4a42f692392049fdbfc85d5dfa458b32,Batchfile,24.0,21.0,3.0
michaelschwarz,https://github.com/michaelschwarz/Ajax.NET-Professional,b0e63be5f0bb20dfce507cb8a1a9568f6e73de57,Batchfile,4717.0,94.0,4623.0
echel0n,https://github.com/SiCKRAGE/SiCKRAGE,9f42426727e16609ad3d1337f6637588b8ed28e4,Batchfile,13.0,12.0,1.0
mvz,https://github.com/publify/publify,fefd5f76302adcc425b2b6e7e7d23587cfc0083e,Batchfile,143.0,102.0,41.0
OryxEmbeddedAdmin,https://github.com/Oryx-Embedded/CycloneTCP,de5336016edbe1e90327d0ed1cba5c4e49114366,Batchfile,11195.0,7465.0,3730.0
openSISAdmin,https://github.com/OS4ED/openSIS-Classic,f78407d5291c686c3f416073dcb9143f3a3d5489,Batchfile,80657.0,77507.0,3150.0
autor nulo,https://github.com/auth0/lock,d139cf01c8234b07caf265e051f39d3eab08f7ed,Batchfile,1396.0,1191.0,205.0
wouterj,https://github.com/symfony/symfony,3084764ad82f29dbb025df19978b9cbc3ab34728,Batchfile,50.0,44.0,6.0
dpgaspar,https://github.com/dpgaspar/Flask-AppBuilder,6af28521589599b1dbafd6313256229ee9a4fa74,Batchfile,224.0,166.0,58.0
dataflake,https://github.com/zopefoundation/Zope,f72a18dda8e9bf2aedb46168761668464a4be988,Batchfile,12.0,8.0,4.0
bdew,https://github.com/bdew-minecraft/bdlib,447210530ceec72fb3374efecb0930ed359d2297,Batchfile,136.0,70.0,66.0
kriszyp,https://github.com/kriszyp/json-schema,22f146111f541d9737e832823699ad3528ca7741,Batchfile,30.0,29.0,1.0
FrankEnderman,https://github.com/FrankEnderman/Butter,a4fd717e848306f04f2823ea5f617e4da9f5bbdb,Batchfile,5.0,3.0,2.0
johnxnguyen,https://github.com/wireapp/wire-ios,b0e7bb3b13dd8212032cb46e32edf701694687c7,Batchfile,4.0,2.0,2.0
Universal-Omega,https://github.com/Universal-Omega/DynamicPageList3,2c04dafb37a14d9ccfe070f53e7f11bbca0156e7,Batchfile,8838.0,4806.0,4032.0
carmocca,https://github.com/pytorchlightning/pytorch-lightning,62f1e82e032eb16565e676d39e0db0cac7e34ace,Batchfile,10.0,4.0,6.0
susodapop,https://github.com/getredash/redash,ce60d20c4e3d1537581f2f70f1308fe77ab6a214,Batchfile,10.0,9.0,1.0
c-g-owen,https://github.com/wireapp/wire-avs,40d373ede795443ae6f2f756e9fb1f4f4ae90bbe,Batchfile,3578.0,3057.0,521.0
michaelonken,https://github.com/DCMTK/dcmtk,a9697dfeb672b0b9412c00c7d36d801e27ec85cb,Batchfile,306.0,201.0,105.0
tidwall,https://github.com/tidwall/gjson,590010fdac311cc8990ef5c97448d4fec8f29944,Batchfile,6.0,3.0,3.0
tidwall,https://github.com/tidwall/gjson,77a57fda87dca6d0d7d4627d512a630f89a91c96,Batchfile,28.0,21.0,7.0
susodapop,https://github.com/getredash/redash,da696ff7f84787cbf85967460fac52886cbe063e,Batchfile,193.0,100.0,93.0
susodapop,https://github.com/getredash/redash,61bbb5aa7a23a93f2f93710005f71bc972826099,Batchfile,65.0,34.0,31.0
vincentbernat,https://github.com/acassen/keepalived,7977fec0be89ae6fe87405b3f8da2f0b5e415e3d,Batchfile,13.0,8.0,5.0
syedriko,https://github.com/openshift/origin-aggregated-logging,d6b72d6c32e7c06b65324294d10406546734004d,Batchfile,12.0,6.0,6.0
remdex,https://github.com/livehelperchat/livehelperchat,ce96791cb4c7420266b668fc234c211914259ba7,Batchfile,475.0,262.0,213.0
trufae,https://github.com/radareorg/radare2,153bcdc29f11cd8c90e7d639a7405450f644ddb6,Batchfile,33.0,20.0,13.0
arnaudroques,https://github.com/plantuml/plantuml,93e5964e5f35914f3f7b89de620c596795550083,Batchfile,926.0,513.0,413.0
davidjgraph,https://github.com/jgraph/drawio,4deecee18191f67e242422abf3ca304e19e49687,Batchfile,4580.0,2326.0,2254.0
davidjgraph,https://github.com/jgraph/drawio,c287bef9101d024b1fd59d55ecd530f25000f9d8,Batchfile,185.0,126.0,59.0
brooksmtownsend,https://github.com/wasmCloud/wasmcloud-otp,fd07262074b98b06106a31fd1957dc2319d438a5,Batchfile,3307.0,3290.0,17.0
vabene1111,https://github.com/TandoorRecipes/recipes,d48fe26a3529cc1ee903ffb2758dfd8f7efaba8c,Batchfile,90.0,59.0,31.0
nwellnhof,https://github.com/GNOME/libxml2,652dd12a858989b14eed4e84e453059cd3ba340e,Batchfile,90.0,56.0,34.0
autor nulo,https://github.com/exiftool/exiftool,74dbab1d2766d6422bb05b033ac6634bf8d1f582,Batchfile,9095.0,4679.0,4416.0
wtdcode,https://github.com/unicorn-engine/unicorn,5a79d7879ca3ee0ce684ad6576d8ac15e8d90fc7,Batchfile,3834.0,1956.0,1878.0
macedogm,https://github.com/hashicorp/go-getter,36b68b2f68a3ed10ee7ecbb0cb9f6b1dc5da49cc,Batchfile,34.0,31.0,3.0
gwanglst,https://github.com/litespeedtech/lsquic,a74702c630e108125e71898398737baec8f02238,Batchfile,581.0,294.0,287.0
autor nulo,https://github.com/cvat-ai/cvat,6fad1764efd922d99dbcda28c4ee72d071aa5a07,Batchfile,45.0,45.0,0.0
paulej,https://github.com/paulej/AESCrypt,68761851b595e96c68c3f46bfc21167e72c6a22c,Batchfile,534.0,353.0,181.0
