username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
mbabker,https://github.com/joomla/joomla-cms,1ed07e257a2c0794ba19e864f7c5101e7e8c41d2,Markdown,31.0,19.0,12.0
mikaku,https://github.com/mikaku/Monitorix,ff80441be7089f774448dfe4b49e6fced70e71cb,Markdown,15.0,13.0,2.0
kwirk,https://github.com/fail2ban/fail2ban,eb2f0c927257120dfc32d2450fd63f1962f38821,Markdown,17.0,15.0,2.0
kwirk,https://github.com/fail2ban/fail2ban,bd175f026737d66e7110868fb50b3760ff75e087,Markdown,26.0,22.0,4.0
laruence,https://github.com/php/php-src,2938329ce19cb8c4197dec146c3ec887c6f61d01,Markdown,210.0,173.0,37.0
mitsuhiko,https://github.com/mitsuhiko/jinja2,acb672b6a179567632e032f547582f30fa2f4aa7,Markdown,34.0,32.0,2.0
mrash,https://github.com/mrash/fwsnort,fa977453120cc48e1654f373311f9cac468d3348,Markdown,25.0,23.0,2.0
autor nulo,https://github.com/perl5-dbi/dbi,caedc0d7d602f5b2ae5efc1b00f39efeafb7b05a,Markdown,61.0,60.0,1.0
mgruner,https://github.com/OTRS/otrs,0680603a07b8dc37c2ddca6ff14e0236babefc82,Markdown,3.0,3.0,0.0
xdg,https://github.com/dagolden/Capture-Tiny,635c9eabd52ab8042b0c841823bd6e692de87924,Markdown,22.0,17.0,5.0
brookinsconsulting,https://github.com/brookinsconsulting/bccie,d11811baccf265ff567dddca03cac70b65838a4f,Markdown,11.0,7.0,4.0
zoulasc,https://github.com/file/file,69a5a43b3b71f53b0577f41264a073f495799610,Markdown,5.0,5.0,0.0
chipx86,https://github.com/djblets/djblets,50000d0bbb983fa8c097b588d06b64df8df483bd,Markdown,4.0,4.0,0.0
chipx86,https://github.com/djblets/djblets,e2c79117efd925636acd871a5f473512602243cf,Markdown,4.0,4.0,0.0
lem9,https://github.com/phpmyadmin/phpmyadmin,57475371a5b515c83bfc1bb2efcdf3ddb14787ed,Markdown,4.0,3.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,10014d4dc596b9e3a491bf04f3e708cf1887d5e1,Markdown,7.0,4.0,3.0
lem9,https://github.com/phpmyadmin/phpmyadmin,395265e9937beb21134626c01a21f44b28e712e5,Markdown,11.0,10.0,1.0
avar,https://github.com/avar/Plack,bc1731dbb53850c380875ad683cd87c8ec99eee3,Markdown,32.0,31.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,3ffc967fb60cf2910cc2f571017e977558c67821,Markdown,3.0,2.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,bd68c54d1beeef79d237e8bfda44690834012a76,Markdown,8.0,6.0,2.0
lesterchan,https://github.com/lesterchan/wp-dbmanager,7037fa8f61644098044379190d1d4bf1883b8e4a,Markdown,52.0,28.0,24.0
olavmo-sikt,https://github.com/UNINETT/mod_auth_mellon,0f5b4fd860fa7e3a6c47201637aab05395f32647,Markdown,14.0,14.0,0.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,1bc04ec95038f2356ad33752090001bf1c047208,Markdown,3.0,2.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,2a3b7393d1d5a8ba0543699df94a08a0f5728fe0,Markdown,8.0,5.0,3.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,2ffdbf2d7daa0b92541d8b754e2afac555d3ed21,Markdown,5.0,3.0,2.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,d32da348c4de2379482a48661ce968a55eebe5c4,Markdown,3.0,2.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,80cd40b6687a6717860d345d6eb55bef2908e961,Markdown,5.0,4.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,9364e2eee5681681caf7205c0933bc18af11e233,Markdown,3.0,2.0,1.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,b99b6b6672ff2419f05b05740c80c7a23c1da994,Markdown,14.0,14.0,0.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,1ac863c7573d12012374d5d41e5c7dc5505ea6e1,Markdown,25.0,25.0,0.0
nijel,https://github.com/phpmyadmin/phpmyadmin,9b2479b7216dd91a6cc2f231c0fd6b85d457f6e2,Markdown,9.0,8.0,1.0
madler,https://github.com/madler/pigz,fdad1406b3ec809f4954ff7cdf9e99eb18c2458f,Markdown,37.0,23.0,14.0
martinpitt,https://github.com/martinpitt/python-dbusmock,4e7d0df909338eb3c44b083722c7bf8b76bdf940,Markdown,36.0,28.0,8.0
thinkh,https://github.com/sefrengo-cms/sefrengo-1.x,22c0d16bfd715631ed317cc990785ccede478f07,Markdown,21.0,18.0,3.0
F21,https://github.com/F21/jwt,a327cf9052df8f9f97728ca0b5fa78a8231b79b6,Markdown,23.0,17.0,6.0
jasmussen,https://github.com/Automattic/Genericons,798ac98579dd72dfdb11bdee3e7bebf01cffb1f7,Markdown,1152.0,4.0,1148.0
Boonstra,https://github.com/Boonstra/Slideshow,cac505e593cbe70a4d8af5b639f5385d4cc7aa04,Markdown,17.0,12.0,5.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,ee92eb9bab8e2d546756c1d4aec81ec7c8e44b83,Markdown,57.0,33.0,24.0
madhuracj,https://github.com/phpmyadmin/phpmyadmin,5ebc4daf131dd3bd646326267f3e765d0249bbb4,Markdown,3.0,1.0,2.0
jborg,https://github.com/jborg/attic,78f9ad1faba7193ca7f0acccbc13b1ff6ebf9072,Markdown,74.0,71.0,3.0
bernerdschaefer,https://github.com/mongoid/moped,dd5a7c14b5d2e466f7875d079af71ad19774609b,Markdown,5379.0,2057.0,3322.0
c-schmitz,https://github.com/LimeSurvey/LimeSurvey,e15861a65b7028adfc23ef6af8563f645e318548,Markdown,29.0,29.0,0.0
alecpl,https://github.com/roundcube/roundcubemail,b782815dacda55eee6793249b5da1789256206fc,Markdown,3.0,2.0,1.0
alecpl,https://github.com/roundcube/roundcubemail,e84fafcec22e7b460db03248dc23ed6b053b15c9,Markdown,6.0,1.0,5.0
thomascube,https://github.com/roundcube/roundcubemail,012555c1cef35601b543cde67bff8726de97eb39,Markdown,23.0,23.0,0.0
ideadude,https://github.com/strangerstudios/paid-memberships-pro,add03e3ed90e9163e5a46e20e6c371a87ff5a677,Markdown,143.0,73.0,70.0
nacl-anno,https://github.com/NaCl-Ltd/pref-shimane-cms,5ec03cb174513844c410ee7fba594c544ba80ce2,Markdown,50.0,48.0,2.0
vangheem,https://github.com/zopefoundation/Products.CMFCore,e1d981bfa14b664317285f0f36498f4be4a23406,Markdown,22.0,13.0,9.0
apollo13,https://github.com/django/django,316bc3fc9437c5960c24baceb93c73f1939711e4,Markdown,53.0,51.0,2.0
Synchro,https://github.com/PHPMailer/PHPMailer,6687a96a18b8f12148881e4ddde795ae477284b0,Markdown,165.0,91.0,74.0
alecpl,https://github.com/roundcube/roundcubemail,40d7342dd9c9bd2a1d613edc848ed95a4d71aa18,Markdown,102.0,76.0,26.0
shugo,https://github.com/ruby/ruby,0827a7e52ba3d957a634b063bf5a391239b9ffee,Markdown,62.0,62.0,0.0
autor nulo,https://github.com/ImageMagick/ImageMagick,139d4323c40d7363bfdd2382c3821a6f76d69430,Markdown,10.0,7.0,3.0
autor nulo,https://github.com/ImageMagick/ImageMagick,548701354191a3dda5cffc6d415374b35b01d0b9,Markdown,5.0,3.0,2.0
timbuckingham,https://github.com/Fastspot/bigtree-form-builder,06fde0cc67ff121b212715031e12574f50970fcd,Markdown,44.0,34.0,10.0
autor nulo,https://github.com/phusion/passenger,e5b4b0824d6b648525b4bf63d9fa37e5beeae441,Markdown,29.0,16.0,13.0
mstriemer,https://github.com/django/django,c5544d289233f501917e25970c03ed444abbd4f0,Markdown,52.0,50.0,2.0
apollo13,https://github.com/django/django,67b46ba7016da2d259c1ecc7d666d11f5e1cfaab,Markdown,232.0,211.0,21.0
autor nulo,https://github.com/ImageMagick/ImageMagick,726812fa2fa7ce16bcf58f6e115f65427a1c0950,Markdown,58.0,37.0,21.0
LarsMichelsen,https://github.com/NagVis/nagvis,4fe8672a5aec3467da72b5852ca6d283c15adb53,Markdown,244.0,116.0,128.0
autor nulo,https://github.com/ImageMagick/ImageMagick,76401e172ea3a55182be2b8e2aca4d07270f6da6,Markdown,8.0,8.0,0.0
autor nulo,https://github.com/ImageMagick/ImageMagick,4cc6ec8a4197d4c008577127736bf7985d632323,Markdown,8.0,7.0,1.0
autor nulo,https://github.com/ImageMagick/ImageMagick,7afcf9f71043df15508e46f079387bd4689a738d,Markdown,8.0,5.0,3.0
noloader,https://github.com/weidai11/cryptopp,553049ba297d89d9e8fbf2204acb40a8a53f5cd6,Markdown,38.0,29.0,9.0
autor nulo,https://github.com/NagiosEnterprises/nagioscore,f2ed227673d3b2da643eb5cad26b2d87674f28c1,Markdown,21.0,15.0,6.0
cigamit,https://github.com/Cacti/cacti,104090aeead4aa433bf1f18cd6d52dcfeb71236c,Markdown,7.0,4.0,3.0
cigamit,https://github.com/Cacti/cacti,bd0e586f6f46d814930226f1516a194e7e72293e,Markdown,25.0,13.0,12.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,4e430c6b0d8b7e77c7abca7e7afb0c3e727502f2,Markdown,2.0,2.0,0.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,f96003b21e2abfbba59b926b10a7f9bc7d11e36c,Markdown,30.0,30.0,0.0
cigamit,https://github.com/Cacti/cacti,a032ce0be6a4ea47862c594e40a619ac8de1ef99,Markdown,6.0,4.0,2.0
cigamit,https://github.com/Cacti/cacti,9c610a7a4e29595dcaf7d7082134e4b89619ea24,Markdown,91.0,51.0,40.0
guyharris,https://github.com/the-tcpdump-group/tcpdump,c7c515ee03c285cc51376328de4ae9d549e501a5,Markdown,4.0,4.0,0.0
eldy,https://github.com/Dolibarr/dolibarr,d26b2a694de30f95e46ea54ea72cc54f0d38e548,Markdown,426.0,215.0,211.0
nilsteampassnet,https://github.com/nilsteampassnet/TeamPass,9811c9d453da4bd1101ff7033250d1fbedf101fc,Markdown,400.0,294.0,106.0
fguillot,https://github.com/kanboard/kanboard,074f6c104f3e49401ef0065540338fc2d4be79f0,Markdown,265.0,154.0,111.0
nilsteampassnet,https://github.com/nilsteampassnet/TeamPass,f5a765381f051fe624386866ddb1f6b5e7eb929b,Markdown,152.0,117.0,35.0
PierreRambaud,https://github.com/PierreRambaud/gemirro,9659f9b7ce15a723da8e361bd41b9203b19c97de,Markdown,15.0,13.0,2.0
c-schmitz,https://github.com/LimeSurvey/LimeSurvey,700b20e2ae918550bfbf283f433f07622480978b,Markdown,42.0,40.0,2.0
tomoh1r,https://github.com/tomoh1r/ansible-vault,3f8f659ef443ab870bb19f95d43543470168ae04,Markdown,84.0,55.0,29.0
garvinhicking,https://github.com/s9y/Serendipity,6285933470bab2923e4573b5d54ba9a32629b0cd,Markdown,5.0,4.0,1.0
autor nulo,https://github.com/ImageMagick/ImageMagick,66e283e0a9c141b19fe6c4c39f4a41c0d3188ba8,Markdown,12.0,8.0,4.0
garvinhicking,https://github.com/s9y/Serendipity,c62d667287f2d76c81e03a740a581eb3c51249b6,Markdown,5.0,4.0,1.0
ThomasWaldmann,https://github.com/moinwiki/moin-1.9,70955a8eae091cc88fd9a6e510177e70289ec024,Markdown,4.0,3.0,1.0
dmgerman,https://github.com/dmgerman/ninka,81f185261c8863c5b84344ee31192870be939faf,Markdown,50.0,42.0,8.0
samdark,https://github.com/yiisoft/yii2,97171a0db7cda0a49931ee0c3b998ef50bd06756,Markdown,4.0,2.0,2.0
jimi-c,https://github.com/ansible/ansible,ed56f51f185a1ffd7ea57130d260098686fcc7c2,Markdown,34.0,31.0,3.0
autor nulo,https://github.com/ImageMagick/ImageMagick,f6240ee77847787f6d7618b669d3a2040a2d6d40,Markdown,90.0,64.0,26.0
medmunds,https://github.com/anymail/django-anymail,1a6086f2b58478d71f89bf27eb034ed81aefe5ef,Markdown,128.0,99.0,29.0
autor nulo,https://github.com/elixir-plug/plug,8857f8ab4acf9b9c22e80480dae2636692f5f573,Markdown,9.0,9.0,0.0
autor nulo,https://github.com/torvalds/linux,9de4ee40547fd315d4a0ed1dd15a2fa3559ad707,Markdown,2.0,1.0,1.0
BSteelooper,https://github.com/pluck-cms/pluck,8f6541e60c9435e82e9c531a20cb3c218d36976e,Markdown,89.0,75.0,14.0
rabbah,https://github.com/apache/incubator-openwhisk-runtime-php,6caf902f527250ee4b7b695929b628d560e0dad1,Markdown,174.0,87.0,87.0
fabpot,https://github.com/twigphp/Twig,eddb97148ad779f27e670e1e3f19fb323aedafeb,Markdown,6.0,3.0,3.0
autor nulo,https://github.com/smarty-php/smarty,8d21f38dc35c4cd6b31c2f23fc9b8e5adbc56dfe,Markdown,134.0,73.0,61.0
autor nulo,https://github.com/smarty-php/smarty,bcedfd6b58bed4a7366336979ebaa5a240581531,Markdown,12.0,6.0,6.0
autor nulo,https://github.com/smarty-php/smarty,f9ca3c63d1250bb56b2bda609dcc9dd81f0065f8,Markdown,61.0,25.0,36.0
nicolas-grekas,https://github.com/symfony/symfony,e447e8b92148ddb3d1956b96638600ec95e08f6b,Markdown,63.0,7.0,56.0
infrastation,https://github.com/the-tcpdump-group/tcpdump,ad7c25bc0decf96dc7768c9e903734d38528b1bd,Markdown,1.0,1.0,0.0
siloraptor,https://gitlab.com/mayan-edms/mayan-edms,48dfc06e49c7f773749e063f8cc69c95509d1c32,Markdown,8.0,6.0,2.0
siloraptor,https://gitlab.com/mayan-edms/mayan-edms,076468a9225e4630a463c0bbceb8e5b805fe380c,Markdown,11.0,9.0,2.0
autor nulo,https://github.com/torvalds/linux,8f3fafc9c2f0ece10832c25f7ffcb07c97a32ad4,Markdown,2.0,1.0,1.0
nicolaasuni,https://github.com/tecnickcom/TCPDF,1861e33fe05f653b67d070f7c106463e7a5c26ed,Markdown,81.0,49.0,32.0
Yoha-test,https://github.com/torvalds/linux,e4f3aa2e1e67bb48dfbaaf1cad59013d5a5bc276,Markdown,2.0,1.0,1.0
cigamit,https://github.com/Cacti/cacti,80c2a88fb2afb93f87703ba4641f9970478c102d,Markdown,250.0,127.0,123.0
cigamit,https://github.com/Cacti/cacti,1f42478506d83d188f68ce5ff41728a7bd159f53,Markdown,3.0,2.0,1.0
tabacitu,https://github.com/Laravel-Backpack/CRUD,8b6bd0a2d489a4690f6b1d7ace67e2f07f5f0cc6,Markdown,3.0,2.0,1.0
jtdowney,https://github.com/jtdowney/private_address_check,4068228187db87fea7577f7020099399772bb147,Markdown,25.0,19.0,6.0
ctennis,https://github.com/ruby-grape/grape,6876b71efc7b03f7ce1be3f075eaa4e7e6de19af,Markdown,42.0,36.0,6.0
3rd-Eden,https://github.com/unshiftio/url-parse,d7b582ec1243e8024e60ac0b62d2569c939ef5de,Markdown,47.0,47.0,0.0
autor nulo,https://github.com/Arsenal21/simple-download-monitor,8ab8b9166bc87feba26a1573cf595af48eff7805,Markdown,27.0,15.0,12.0
samdark,https://github.com/yiisoft/yii2,6c0540aa2d6e0fe0fa89e4fd35bba4be5d6cece7,Markdown,6.0,6.0,0.0
AlinMoldovean,https://github.com/OPCFoundation/UA-.NETStandard,ebcf026a54dd0c9052cff009d96d827ac923d150,Markdown,156.0,27.0,129.0
ronf,https://github.com/ronf/asyncssh,c161e26cdc0d41b745b63d9f17b437f073bf7ba4,Markdown,39.0,37.0,2.0
KingYes,https://github.com/pojome/activity-log,e7bcd12fcb0add82bed762a971f427a360664bd9,Markdown,6.0,6.0,0.0
minrk,https://github.com/jupyter/notebook,d65328d4841892b412aef9015165db1eb029a8ed,Markdown,4.0,2.0,2.0
relekang,https://github.com/relekang/django-nopassword,d8b4615f5fbfe3997d96cf4cb3e342406396193c,Markdown,180.0,126.0,54.0
autor nulo,https://github.com/ImageMagick/ImageMagick,edc7d3035883ddca8413e4fe7689aa2e579ef04a,Markdown,11.0,11.0,0.0
rockdaboot,https://gitlab.com/libidn/libidn2,614117ef6e4c60e1950d742e3edf0a0ef8d389de,Markdown,8.0,8.0,0.0
markrwilliams,https://github.com/twisted/twisted,6c61fc4503ae39ab8ecee52d10f10ee2c371d7e2,Markdown,736.0,725.0,11.0
davidism,https://github.com/pallets/werkzeug,00bc43b1672e662e5e3b8cecd79e67fc968fa246,Markdown,15.0,15.0,0.0
eddylackmann,https://github.com/LimeSurvey/LimeSurvey,0479e3ff93ff1473a25c71e83cc011920b072b4c,Markdown,46.0,44.0,2.0
jpic,https://github.com/python/cpython,8cb65d1381b027f0b09ee36bfed7f35bb4dec9a9,Markdown,38.0,37.0,1.0
lacrioque,https://github.com/LimeSurvey/LimeSurvey,5870fd1037058bc4e43cccf893b576c72293371e,Markdown,44.0,42.0,2.0
danschultzer,https://github.com/pow-auth/pow_assent,026105eeecc0e3c2f807e7109e745ea93c0fd9cf,Markdown,35.0,31.0,4.0
mikedingjan,https://github.com/labd/wagtail-2fa,13b12995d35b566df08a17257a23863ab6efb0ca,Markdown,8.0,8.0,0.0
pamil,https://github.com/Sylius/Sylius,be245302dfc594d8690fe50dd47631d186aa945f,Markdown,17.0,17.0,0.0
autor nulo,https://github.com/ImageMagick/ImageMagick,39f226a9c137f547e12afde972eeba7551124493,Markdown,21.0,15.0,6.0
cyu,https://github.com/cyu/rack-cors,e4d4fc362a4315808927011cbe5afcfe5486f17d,Markdown,39.0,29.0,10.0
gzpan123,https://github.com/gzpan123/pip,a4c735b14a62f9cb864533808ac63936704f2ace,Markdown,119.0,114.0,5.0
robrichards,https://github.com/robrichards/xmlseclibs,0a53d3c3aa87564910cae4ed01416441d3ae0db5,Markdown,25.0,19.0,6.0
gouthamve,https://github.com/prometheus/prometheus,62e591f928ddf6b3468308b7ac1de1c63aa7fcf3,Markdown,10.0,9.0,1.0
jimharris,https://github.com/spdk/spdk,eca42c66092b9031711afe215fbc1891ee55f143,Markdown,7.0,7.0,0.0
fabpot,https://github.com/twigphp/Twig,eac5422956e1dcca89a3669a03a3ff32f0502077,Markdown,235.0,160.0,75.0
stefansundin,https://github.com/doorkeeper-gem/doorkeeper,25d038022c2fcad45af5b73f9d003cf38ff491f6,Markdown,153.0,132.0,21.0
ynaessens,https://github.com/JeromeDevome/GRR,2c6edacd9e15c75a0c2ef472470481ffb6edc7d8,Markdown,241.0,145.0,96.0
rra,https://github.com/rra/pam-krb5,e7879e27a37119fad4faf133a9f70bdcdc75d760,Markdown,1.0,1.0,0.0
grigi,https://github.com/tortoise/tortoise-orm,91c364053e0ddf77edc5442914c6f049512678b3,Markdown,288.0,265.0,23.0
autor nulo,https://github.com/certtools/intelmq-manager,b9a2ac43a4f99d764b827108f6a99dc4a9faa013,Markdown,9.0,7.0,2.0
The-Compiler,https://github.com/qutebrowser/qutebrowser,1b7946ed14b386a24db050f2d6dba81ba6518755,Markdown,11.0,10.0,1.0
rhukster,https://github.com/getgrav/grav,2eae104c7a4bf32bc26cb8073d5c40464bfda3f7,Markdown,6.0,5.0,1.0
hutchic,https://github.com/Kong/docs.konghq.com,d693827c32144943a2f45abc017c1321b33ff611,Markdown,12.0,6.0,6.0
AntonKueltz,https://github.com/AntonKueltz/fastecdsa,4a16daeaf139be20654ef58a9fe4c79dc030458c,Markdown,4.0,2.0,2.0
alecpl,https://github.com/roundcube/roundcubemail,87e4cd0cf2c550e77586860b94e5c75d2b7686d0,Markdown,17.0,14.0,3.0
akallabeth,https://github.com/FreeRDP/FreeRDP,8fb6336a4072abcee8ce5bd6ae91104628c7bb69,Markdown,18.0,18.0,0.0
thinkpanzer,https://github.com/google/exposure-notifications-internals,8f751a666697c3cae0a56ae3464c2c6cbe31b69e,Markdown,21.0,18.0,3.0
gettalong,https://github.com/gettalong/kramdown,1b8fd33c3120bfc6e5164b449e2c2fc9c9306fde,Markdown,18.0,18.0,0.0
gasman,https://github.com/wagtail/wagtail,d9a41e7f24d08c024acc9a3094940199df94db34,Markdown,30.0,29.0,1.0
samdark,https://github.com/yiisoft/yii2,9abccb96d7c5ddb569f92d1a748f50ee9b3e2b99,Markdown,12.0,12.0,0.0
cedric-anne,https://github.com/glpi-project/glpi,6ca9a0e77299a755c356d758344a23278df67f65,Markdown,21.0,12.0,9.0
cedric-anne,https://github.com/glpi-project/glpi,f021f1f365b4acea5066d3e57c6d22658cf32575,Markdown,26.0,16.0,10.0
janko,https://github.com/shrinerb/shrine,1b27090ce31543bf39f186c20ea47c8250fca2f0,Markdown,4.0,3.0,1.0
tabuna,https://github.com/orchidsoftware/platform,03f9a113b1a70bc5075ce86a918707f0e7d82169,Markdown,32.0,26.0,6.0
Jackenmen,https://github.com/Cog-Creators/Red-DiscordBot,726bfd38adfdfaef760412a68e01447b470f438b,Markdown,71.0,47.0,24.0
MichaelMraka,https://github.com/spacewalkproject/spacewalk,74e28ec61d916c42061ef4347121650a1c962b0c,Markdown,13.0,13.0,0.0
infrastation,https://github.com/RackTables/racktables,2ce35adeaa47f60dc51875b2339725db3b23e827,Markdown,5.0,4.0,1.0
cowtowncoder,https://github.com/FasterXML/jackson-databind,ad5a630174f08d279504bc51ebba8772fd71b86b,Markdown,2.0,1.0,1.0
JediKev,https://github.com/osTicket/osTicket,d98c2d096aeb8876c6ab2f88317cd371d781f14d,Markdown,77.0,71.0,6.0
felixfontein,https://github.com/ansible-collections/community.crypto,233d1afc296f6770e905a1785ee2f35af7605e43,Markdown,23.0,16.0,7.0
netniV,https://github.com/Cacti/cacti,39458efcd5286d50e6b7f905fedcdc1059354e6e,Markdown,5.0,3.0,2.0
sethmlarson,https://github.com/urllib3/urllib3,1dd69c5c5982fae7c87a620d487c2ebf7a6b436b,Markdown,27.0,27.0,0.0
aricart,https://github.com/nats-io/nats.ws,0a37ac2a411ff63f0707cda69a268c5fc4079eb7,Markdown,8.0,4.0,4.0
avecina,https://github.com/RadarCOVID/radar-covid-android,91dcfff6252055637bc9ee0c46b8f003d64a16b9,Markdown,272.0,190.0,82.0
serhiy-storchaka,https://github.com/python/cpython,2ef5caa58febc8968e670e39e3d37cf8eef3cab8,Markdown,23.0,9.0,14.0
autor nulo,https://github.com/Arsenal21/all-in-one-wordpress-security,4130906bc049b195467b4fc6980d6d304fbe28d5,Markdown,71.0,37.0,34.0
mosesn,https://github.com/twitter/twitter-server,e0aeb87e89a6e6c711214ee2de0dd9f6e5f9cb6c,Markdown,7.0,5.0,2.0
ekpyron,https://github.com/ethereum/solidity,c39a5e2b7a3fabbf687f53a2823fc087be6c1a7e,Markdown,2.0,1.0,1.0
jech,https://github.com/jech/polipo,4d42ca1b5849518762d110f34b6ce2e03d6df9ec,Markdown,10.0,3.0,7.0
rgrove,https://github.com/rgrove/sanitize,a11498de9e283cd457b35ee252983662f7452aa9,Markdown,56.0,45.0,11.0
nateberkopec,https://github.com/puma/puma,c22712fc93284a45a93f9ad7023888f3a65524f3,Markdown,84.0,71.0,13.0
c00kiemon5ter,https://github.com/IdentityPython/pysaml2,f27c7e7a7010f83380566a219fd6a290a00f2b6e,Markdown,23.0,22.0,1.0
mrbaseman,https://github.com/adrienverge/openfortivpn,cd9368c6a1b4ef91d77bb3fdbe2e5bc34aa6f4c4,Markdown,14.0,13.0,1.0
sethmlarson,https://github.com/urllib3/urllib3,a74c9cfbaed9f811e7563cfc3dce894928e0221a,Markdown,88.0,76.0,12.0
charettes,https://github.com/django/django,eb31d845323618d688ad429479c6dda973056136,Markdown,50.0,45.0,5.0
Feiyang1,https://github.com/firebase/firebase-js-sdk,9cf727fcc3d049551b16ae0698ac33dc2fe45ada,Markdown,86.0,53.0,33.0
autor nulo,https://github.com/nystudio107/craft-seomatic,65ab659cb6c914c7ad671af1e417c0da2431f79b,Markdown,3.0,3.0,0.0
khalwat,https://github.com/nystudio107/craft-seomatic,a1c2cad7e126132d2442ec8ec8e9ab43df02cc0f,Markdown,2.0,1.0,1.0
clokep,https://github.com/matrix-org/synapse,30fba6210834a4ecd91badf0c8f3eb278b72e746,Markdown,291.0,176.0,115.0
vrana,https://github.com/vrana/adminer,ccd2374b0b12bd547417bf0dacdf153826c83351,Markdown,5.0,3.0,2.0
