username,repositorio,hash,linguagem_programacao
eaescob,https://github.com/Ettercap/ettercap,4ef3ede30181eca9add74305ad26dbcb0c3686a0,C
eparis,https://github.com/torvalds/linux,a2ae4cc9a16e211c8a128ba10d22a85431f093ab,C
kumpera,https://github.com/mono/mono,cf1ec146f7c6acdc6697032b3aaafc68ffacdcac,C
kaecyra,https://github.com/vanilla/vanilla,4535a059e4e24ca11a2ef0b4d754f262398bcece,PHP
markstory,https://github.com/cakephp/cakephp,e431e86aa4301ced4273dc7919b59362cbb353cb,PHP
kilroyd,https://github.com/torvalds/linux,0a54917c3fc295cb61f3fb52373c173fd3b69f48,C
autor nulo,https://github.com/torvalds/linux,7572777eef78ebdee1ecb7c258c0ef94d35bad16,C
kraih,https://github.com/kraih/mojo,aa7c8da54b1ebd4ccb64aa66dede7b7cdb381c44,Perl
kraih,https://github.com/kraih/mojo,b3a1fb453eda447c0bb082cd9eed81bb75a7564a,Markdown
jzaefferer,https://github.com/jquery/jquery-ui,7e9060c109b928769a664dbcc2c17bd21231b6f3,JavaScript
autor nulo,https://github.com/torvalds/linux,fc3a9157d3148ab91039c75423da8ef97be3e105,C
rotty3000,https://github.com/liferay/liferay-portal,90c4e85a8f8135f069f3f05e4d54a77704769f91,Java
oleg-nesterov,https://github.com/torvalds/linux,f106eee10038c2ee5b6056aaf3f6d5229be6dcdd,C
oleg-nesterov,https://github.com/torvalds/linux,f20011457f41c11edb5ea5038ad0c8ea9f392023,C
oleg-nesterov,https://github.com/torvalds/linux,fa2755e20ab0c7215d99c2dc7c262e98a09b01df,C
pinchartl,https://github.com/torvalds/linux,fc0a80798576f80ca10b3f6c9c7097f12fd1d64e,C
error27,https://github.com/torvalds/linux,0031c41be5c529f8329e327b63cde92ba1284842,C
autor nulo,https://github.com/torvalds/linux,0926f91083f34d047abc74f1ca4fa6a9c161f7db,C
autor nulo,https://github.com/torvalds/linux,867c20265459d30a01b021a9c1e81fb4c5832aa9,C
adrianschroeter,https://github.com/openSUSE/open-build-service,23c8d21c75242999e29379e6ca8418a14c8725c6,Perl
adrianschroeter,https://github.com/openSUSE/open-build-service,76b0ab003f34435ca90d943e02dd22279cdeec2a,Shell
yoe,https://github.com/yoe/nbd,3ef52043861ab16352d49af89e048ba6339d6df8,C
herbertx,https://github.com/torvalds/linux,6b0d6a9b4296fa16a28d10d416db7a770fc03287,C
kumpera,https://github.com/mono/mono,89d1455a80ef13cddee5d79ec00c06055da3085c,C
kumpera,https://github.com/mono/mono,8eb1189099e02372fd45ca1c67230eccf1edddc0,C
autor nulo,https://github.com/mono/mono,722f9890f09aadfc37ae479e7d946d5fc5ef7b91,C
tsibley,https://github.com/bestpractical/rt,917c211820590950f7eb0521f7f43b31aeed44c4,Matlab
sunnavy,https://github.com/bestpractical/rt,2338cd19ed7a7f4c1e94f639ab2789d6586d01f3,Perl
segoon,https://github.com/torvalds/linux,8909c9ad8ff03611c9c96c9a92656213e4bb495b,C
watologo1,https://github.com/torvalds/linux,526b4af47f44148c9d665e57723ed9f86634c6e3,C
nhorman,https://github.com/torvalds/linux,6094628bfd94323fc1cea05ec2c6affd98c18f7f,C
segoon,https://github.com/torvalds/linux,c4c896e1471aec3b004a693c689f60be3b17ac86,C
segoon,https://github.com/torvalds/linux,43629f8f5ea32a998d06d1bb41eefa0e821ff573,C
segoon,https://github.com/torvalds/linux,d846f71195d57b0bbb143382647c2c6638b04c5a,C
autor nulo,https://github.com/torvalds/linux,1309d7afbed112f0e8e90be9af975550caa0076b,Shell
autor nulo,https://github.com/torvalds/linux,d370af0ef7951188daeb15bae75db7ba57c67846,C
autor nulo,https://github.com/torvalds/linux,da48524eb20662618854bb3df2db01fc65f3070c,C
autor nulo,https://github.com/torvalds/linux,b769f49463711205d57286e64cf535ed4daf59e9,C
autor nulo,https://github.com/torvalds/linux,4d00135a680727f6c3be78f8befaac009030e4df,C
eparis,https://github.com/torvalds/linux,d0de4dc584ec6aa3b26fffea320a8457827768fc,C
rgerhards,https://github.com/rsyslog/rsyslog,1ef709cc97d54f74d3fdeb83788cc4b01f4c6a2a,C
autor nulo,https://github.com/torvalds/linux,be20250c13f88375345ad99950190685eda51eb8,C
jedisct1,https://github.com/jedisct1/pure-ftpd,65c4d4ad331e94661de763e9b5304d28698999c4,C
jtlayton,https://github.com/torvalds/linux,4ff67b720c02c36e54d55b88c2931879b7db1cd2,C
autor nulo,https://github.com/xfce-mirror/thunar,03dd312e157d4fa8a11d5fa402706ae5b05806fa,C
kraih,https://github.com/kraih/mojo,b09854988c5b5b6a2ba53cc8661c4b2677da3818,Markdown
autor nulo,https://github.com/torvalds/linux,0f22072ab50cac7983f9660d33974b45184da4f9,C
autor nulo,https://github.com/torvalds/linux,c2892f02712e9516d72841d5c019ed6916329794,C
autor nulo,https://github.com/torvalds/linux,d5aa407f59f5b83d2c50ec88f5bf56d40f1f8978,C
autor nulo,https://github.com/torvalds/linux,764355487ea220fdc2faf128d577d7f679b91f97,C
autor nulo,https://github.com/torvalds/linux,64f3b9e203bd06855072e295557dca1485a2ecba,C
jcameron,https://github.com/webmin/webmin,46e3d3ad195dcdc1af1795c96b6e0dc778fb6881,Perl
autor nulo,https://github.com/FFmpeg/FFmpeg,8312e3fc9041027a33c8bc667bb99740fdf41dd5,C
autor nulo,https://github.com/torvalds/linux,cae13fe4cc3f24820ffb990c09110626837e85d4,C
autor nulo,https://github.com/torvalds/linux,2b472611a32a72f4a118c069c2d62a1a3f087afd,C
yannk,https://github.com/djabberd/DJabberd,b41d6dc247a175fe8e092d6ec2c460826fa62992,Perl
autor nulo,https://github.com/torvalds/linux,21c5977a836e399fc710ff2c5367845ed5c2527f,C
aagit,https://github.com/torvalds/linux,78f11a255749d09025f54d4e2df4fbcb031530e2,C
autor nulo,https://github.com/torvalds/linux,ea2bc483ff5caada7c4aa0d5fbf87d3a6590273d,C
davidben,https://github.com/davidben/nspluginwrapper,7e4ab8e1189846041f955e6c83f72bc1624e7a98,C
autor nulo,https://github.com/torvalds/linux,0b760113a3a155269a3fba93a409c640031dd68f,C
taoma-tm,https://github.com/torvalds/linux,0449641130f5652b344ef6fa39fa019d7e94660a,C
torvalds,https://github.com/torvalds/linux,1a51410abe7d0ee4b1d112780f46df87d3621043,C
segoon,https://github.com/torvalds/linux,1d1221f375c94ef961ba8574ac4f85c8870ddd51,C
torvalds,https://github.com/torvalds/linux,982134ba62618c2d69fbbbd166d0a11ee3b7e3d8,C
autor nulo,https://github.com/torvalds/linux,208c72f4fe44fe09577e7975ba0e7fa0278f3d03,C
autor nulo,https://github.com/torvalds/linux,4e78c724d47e2342aa8fde61f6b8536f662f795f,C
autor nulo,https://github.com/torvalds/linux,fc66c5210ec2539e800e87d7b3a985323c7be96e,C
autor nulo,https://github.com/torvalds/linux,87c48fa3b4630905f98268dde838ee43626a060c,C
autor nulo,https://github.com/torvalds/linux,0d0138ebe24b94065580bd2601f8bb7eb6152f56,C
autor nulo,https://github.com/irmen/Pyro3,554e095a62c4412c91f981e72fd34a936ac2bf1e,Python
autor nulo,https://github.com/torvalds/linux,13fcb7bd322164c67926ffe272846d4860196dc6,C
jrn,https://github.com/torvalds/linux,aba8d056078e47350d85b06a9cabd5afcc4b72ea,C
autor nulo,https://github.com/torvalds/linux,b5b515445f4f5a905c5dd27e6e682868ccd6c09d,C
segoon,https://github.com/torvalds/linux,819cbb120eaec7e014e5abd029260db1ca8c5735,C
autor nulo,https://github.com/torvalds/linux,a8b0ca17b80e92faab46ee7179ba9e99ccb61233,C
tenderlove,https://github.com/rails/rails,5f94b93279f6d0682fafb237c301302c107a9552,Batchfile
tenderlove,https://github.com/rails/rails,8a39f411dc3c806422785b1f4d5c7c9d58e4bf85,Ruby
tenderlove,https://github.com/rails/rails,586a944ddd4d03e66dea1093306147594748037a,Ruby
tenderlove,https://github.com/rails/rails,bfc432574d0b141fd7fe759edfe9b6771dd306bd,Ruby
mvidner,https://github.com/yast/yast-core,7fe2e3df308b8b6a901cb2cfd60f398df53219de,Batchfile
coolo,https://github.com/openSUSE/open-build-service,cbfe2ed36dd77c0843702935dea7f914bb599201,Ruby
davem330,https://github.com/torvalds/linux,6e5714eaf77d79ae1c8b47e3e040ff5411b717ec,Batchfile
davem330,https://github.com/torvalds/linux,bc0b96b54a21246e377122d54569eef71cec535f,C
jtlayton,https://github.com/torvalds/linux,9438fabb73eb48055b58b89fc51e0bc4db22fabd,C
autor nulo,https://github.com/torvalds/linux,f8bd2258e2d520dff28c855658bd24bdafb5102d,C
stpierre,https://github.com/solj/bcfg2,f4a35efec1b6a1e54d61cf1b8bfc83dd1d89eef7,Python
bonzini,https://github.com/bonzini/qemu,103b40f51e4012b3b0ad20f615562a1806d7f49a,C
bonzini,https://github.com/bonzini/qemu,7285477ab11831b1cf56e45878a89170dd06d9b9,C
autor nulo,https://github.com/torvalds/linux,c2183d1e9b3f313dd8ba2b1b0197c8d9fb86a7ae,C
linvjw,https://github.com/torvalds/linux,c85ce65ecac078ab1a1835c87c4a6319cf74660a,C
jtlayton,https://github.com/torvalds/linux,70945643722ffeac779d2529a348f99567fa5c33,C
autor nulo,https://github.com/punbb/punbb,dd50a50a2760f10bd2d09814e30af4b36052ca6d,PHP
lem9,https://github.com/phpmyadmin/phpmyadmin,bda213c58aec44925be661acb0e76c19483ea170,JavaScript
helmo,https://github.com/phpmyadmin/phpmyadmin,2f28ce9c800274190418da0945ce3647d36e1db6,Markdown
ioguix,https://github.com/phppgadmin/phppgadmin,1df248203de055f97e092b50b1dd9643ccb73842,Markdown
segoon,https://github.com/reubenhwk/radvd,92e22ca23e52066da2258df8c76a2dca8a428bcc,C
autor nulo,https://github.com/torvalds/linux,a5b2c5b2ad5853591a6cac6134cd0f599a720865,C
torvalds,https://github.com/torvalds/linux,76597cd31470fa130784c78fadb4dab2e624a723,C
xiaoqiangnk,https://github.com/torvalds/linux,667eff35a1f56fa74ce98a0c7c29a40adc1ba4e3,C
richardweinberger,https://github.com/torvalds/linux,bfdc0b497faa82a0ba2f9dddcf109231dd519fcc,C
autor nulo,https://github.com/torvalds/linux,7ed47b7d142ec99ad6880bbbec51e9f12b3af74c,C
autor nulo,https://github.com/torvalds/linux,15291164b22a357cb211b618adfef4fa82fc0de3,C
autor nulo,https://github.com/torvalds/linux,f8e9881c2aef1e982e5abc25c046820cd0b7cf64,C
bmarzins,https://github.com/torvalds/linux,64dd153c83743af81f20924c6343652d731eeecb,C
toastdriven,https://github.com/toastdriven/django-tastypie,e8af315211b07c8f48f32a063233cc3f76dd5bc2,Python
nhorman,https://github.com/torvalds/linux,550fd08c2cebad61c548def135f67aba284c6162,C
bonzini,https://github.com/torvalds/linux,0bfc96cb77224736dfa35c3c555d37b3646ef35e,C
bonzini,https://github.com/torvalds/linux,ec8013beddd717d1740cfefb1a9b900deef85462,C
androsadamson,https://github.com/torvalds/linux,bf118a342f10dafe44b14451a1392c3254629a1f,C
adrianschroeter,https://github.com/openSUSE/open-build-service,5281e4bff9df31f1f91e22a0d1e9086b93b23d7e,Ruby
chipx86,https://github.com/reviewboard/reviewboard,7a0a9d94555502278534dedcf2d75e9fccce8c3d,JavaScript
autor nulo,https://github.com/torvalds/linux,dc0b027dfadfcb8a5504f7d8052754bf8d501ab9,C
autor nulo,https://github.com/torvalds/linux,a9cf73ea7ff78f52662c8658d93c226effbbedde,C
brendo,https://github.com/symphonycms/symphony-2,476e4926e2773588eab10dd3036f27e1411521b5,PHP
kohsuke,https://github.com/jenkinsci/winstone,410ed3001d51c689cf59085b7417466caa2ded7b,Java
autor nulo,https://github.com/torvalds/linux,ae53b5bd77719fed58086c5be60ce4f22bffe1c6,C
compudj,https://github.com/torvalds/linux,bc909d9ddbf7778371e36a651d6e4194b1cc7d4c,C
ttx,https://github.com/openstack/nova,ad3241929ea00569c74505ed002208ce360c667e,Python
ecsv,https://github.com/torvalds/linux,b5a1eeef04cc7859f34dec9b72ea1b28e4aba07c,C
antonblanchard,https://github.com/torvalds/linux,0837e3242c73566fc1c0196b4ec61779c25ffc93,C
autor nulo,https://github.com/torvalds/linux,f26f9aff6aaf67e9a430d16c266f91b13a5bff64,C
ctfliblime,https://github.com/liblime/LibLime-Koha,8ea6f7bc37d05a9ec25b5afbea011cf9de5f1e49,Perl
bwhacks,https://github.com/torvalds/linux,e0bccd315db0c2f919e7fcf9cb60db21d9986f52,C
alandekok,https://github.com/alandekok/freeradius-server,1b1ec5ce75e224bd1755650c18ccdaa6dc53e605,C
nsams,https://github.com/koala-framework/koala-framework,59f81ea6bd8ef96c04a706a3ca453cd656284faa,PHP
coderanger,https://github.com/opscode/chef,a4ea6edab2fecb922f999cffb0daa04eeeec7a26,Ruby
btm,https://github.com/opscode/chef,33f0e9c58bbf047e1b401a834f3abfe72d9a8947,Ruby
autor nulo,https://github.com/torvalds/linux,c290f8358acaeffd8e0c551ddcc24d1206143376,C
error27,https://github.com/torvalds/linux,12f09ccb4612734a53e47ed5302e0479c10a50f8,C
torvalds,https://github.com/torvalds/linux,8141c7f3e7aee618312fa1c15109e1219de784a7,C
bagder,https://github.com/bagder/curl,75ca568fa1c19de4c5358fed246686de8467c238,C
dajobe,https://github.com/dajobe/raptor,a676f235309a59d4aa78eeffd2574ae5d341fcb0,C
xiw,https://github.com/torvalds/linux,093019cf1b18dd31b2c3b77acce4e000e2cbc9ce,C
autor nulo,https://github.com/torvalds/linux,fa8b18edd752a8b4e9d1ee2cd615b82c93cf8bba,C
xiw,https://github.com/torvalds/linux,a5cd335165e31db9dbab636fd29895d41da55dd2,C
baerwolf,https://github.com/torvalds/linux,c2226fc9e87ba3da060e47333657cd6616652b84,C
bwhacks,https://github.com/torvalds/linux,a8c1f65c79cbbb2f7da782d4c9d15639a9b94b27,C
stefanesser,https://github.com/stefanesser/suhosin,73b1968ee30f6d9d2dae497544b910e68e114bfa,C
thorvald,https://github.com/mumble-voip/mumble,5632c35d6759f5e13a7dfe78e4ee6403ff6a8e3e,C++
autor nulo,https://github.com/torvalds/linux,61cc74fbb87af6aa551a06a370590c9bc07e29d9,C
autor nulo,https://github.com/torvalds/linux,b69f2292063d2caf37ca9aec7d63ded203701bf3,C
kees,https://github.com/torvalds/linux,2702b1526c7278c4d65d78de209a465d4de2885e,C
autor nulo,https://github.com/krb5/krb5,c5be6209311d4a8f10fda37d0d3f876c1b33b77b,C
autor nulo,https://github.com/torvalds/linux,c8e252586f8d5de906385d8cf6385fee289a825e,C
lalinsky,https://github.com/taglib/taglib,77d61c6eca4d08b9b025738acf6b926cc750db23,C++
franklai,https://github.com/taglib/taglib,b3646a07348ffa276ea41a9dae03ddc63ea6c532,C++
dregad,https://github.com/mantisbt/mantisbt,eb803ed02105fc919cf5f789e939f2b824162927,PHP
dregad,https://github.com/mantisbt/mantisbt,cf5df427f17cf9204645f83e000665780eb9afe6,PHP
dregad,https://github.com/mantisbt/mantisbt,dea7e315f3fc96dfa995e56e8810845fc07a47aa,PHP
dregad,https://github.com/mantisbt/mantisbt,9443258724e84cb388aa1865b775beaecd80596d,PHP
dregad,https://github.com/mantisbt/mantisbt,0da3f7ace233208eb3c8d628cc2fd6e56d83839f,PHP
autor nulo,https://github.com/mantisbt/mantisbt,f5106be52cf6aa72c521f388e4abb5f0de1f1d7f,PHP
autor nulo,https://github.com/torvalds/linux,371528caec553785c37f73fa3926ea0de84f986f,C
schmir,https://github.com/pediapress/pyfribidi,d2860c655357975e7b32d84e6b45e98f0dcecd7a,C
matthiasmullie,https://github.com/forkcms/forkcms,1269fe8b3813c7b7d5552a2b88bc2e7bd4d0c1f9,PHP
matthiasmullie,https://github.com/forkcms/forkcms,995220182068518e89019a265d113518f6566407,PHP
nijel,https://github.com/phpmyadmin/phpmyadmin,86073d532aed656550cb731aa5b4288b126ae7a6,JavaScript
freshface,https://github.com/forkcms/forkcms,a9986b86c53de0582248b39605660fbba0c21a29,PHP
autor nulo,https://github.com/forkcms/forkcms,8fa74dd3e2e32723cd121177dce6aeac37e29df6,PHP
autor nulo,https://github.com/forkcms/forkcms,d65c083adc91c88d21bd9a0df4c2688df634c6ff,PHP
freshface,https://github.com/forkcms/forkcms,df75e0797a6540c4d656969a2e7df7689603b2cf,PHP
autor nulo,https://github.com/forkcms/forkcms,c8ec9c58a6b3c46cdd924532c1de99bcda6072ed,PHP
hregis,https://github.com/Dolibarr/dolibarr,5381986e50dd6055f2b3b63281eaacffa0449da2,PHP
hregis,https://github.com/Dolibarr/dolibarr,8f9b9987ffb42cfbe907fe31ded3001bfc1b3417,PHP
zoulasc,https://github.com/glensc/file,1859fdb4e67c49c463c4e0078054335cd46ba295,C
zoulasc,https://github.com/glensc/file,1aec04dbf8a24b8a6ba64c4f74efa0628e36db0b,C
SesterhennEric,https://github.com/torvalds/linux,d0772b70faaf8e9f2013b6c4273d94d5eac8047a,C
lalinsky,https://github.com/taglib/taglib,dcdf4fd954e3213c355746fa15b7480461972308,C++
andrerom,https://github.com/ezsystems/ezjscore,58854564c7b8672090c25c4b1677d08620d870f2,PHP
ioguix,https://github.com/phppgadmin/phppgadmin,74174ad639664b52cc1609ede0af8bc403e98a00,PHP
juanramon,https://github.com/osclass/OSClass,1e7626f4e1a26371480989c0b937f107ea9a6d4b,PHP
juanramon,https://github.com/osclass/OSClass,a40b76695994442644e46e1b776d79660500566a,PHP
lem9,https://github.com/phpmyadmin/phpmyadmin,c51817d3b8cb05ff54dca9373c0667e29b8498d4,Markdown
sipa,https://github.com/sipa/bitcoin,a206b0ea12eb4606b93323268fc81a4f1f952531,C++
autor nulo,https://github.com/bitcoin/bitcoin,8864019f6d88b13d3442843d9e6ebeb8dd938831,Shell
xiw,https://github.com/torvalds/linux,d50f2ab6f050311dbf7b8f5501b25f0bf64a439b,C
dprince,https://github.com/openstack/nova,1f644d210557b1254f7c7b39424b09a45329ade7,Python
jasowang,https://github.com/torvalds/linux,b92946e2919134ebe2a4083e4302236295ea2a73,C
eparis,https://github.com/torvalds/linux,d52fc5dde171f030170a6cb78034d166b13c9445,C
autor nulo,https://github.com/torvalds/linux,905ad269c55fc62bee3da29f7b1d1efeba8aa1e1,C
splitbrain,https://github.com/splitbrain/dokuwiki,ff71173477e54774b5571015d49d944f51cb8a26,PHP
dgibson,https://github.com/torvalds/linux,90481622d75715bfcb68501280a917dbfe516029,C
jasowang,https://github.com/torvalds/linux,cc9b17ad29ecaa20bfe426a8d4dbfb94b13ff1cc,C
autor nulo,https://github.com/mikel/mail,29aca25218e4c82991400eb9b0c933626aefc98f,Ruby
autor nulo,https://github.com/mikel/mail,39b590ddb08f90ddbe445837359a2c8843e533d0,Ruby
autor nulo,https://github.com/mikel/mail,ac56f03bdfc30b379aeecd4ff317d08fdaa328c2,Ruby
autor nulo,https://github.com/openstack/horizon,041b1c44c7d6cf5429505067c32f8f35166a8bab,Python
jeffmahoney,https://github.com/torvalds/linux,1bb57e940e1958e40d51f2078f50c3a96a9b2d75,C
gregkh,https://github.com/torvalds/linux,6f24f892871acc47b40dd594c63606a17c714f77,C
aagit,https://github.com/torvalds/linux,26c191788f18129af0eb32a358cdaea0c7479626,C
spuiuk,https://github.com/torvalds/linux,20e0fa98b751facf9a1101edaefbc19c82616a68,C
xiw,https://github.com/torvalds/linux,ed8cd3b2cd61004cab85380c52b1817aca1ca49b,C
xiw,https://github.com/torvalds/linux,44afb3a04391a74309d16180d1e4f8386fdfa745,C
keithw,https://github.com/keithw/mosh,9791768705528e911bfca6c4d8aa88139035060e,C++
autor nulo,https://github.com/torvalds/linux,c50ac050811d6485616a193eb0f37bfbd191cc89,C
autor nulo,https://github.com/Legrandin/pycrypto,9f912f13df99ad3421eff360d6a62d7dbec755c2,Python
vishvananda,https://github.com/openstack/nova,ff06c7c885dc94ed7c828e8cdbb8b5d850a7e654,Python
olafhering,https://github.com/torvalds/linux,bcc2c9c3fff859e0eb019fe6fec26f9b8eba795c,C
ivmai,https://github.com/ivmai/bdwgc,6a93f8e5bcad22137f41b6c60a1c7384baaec2b3,C
autor nulo,https://github.com/ivmai/bdwgc,83231d0ab5ed60015797c3d1ad9056295ac3b2bb,C
xiw,https://github.com/ivmai/bdwgc,be9df82919960214ee4b9d3313523bff44fd99e1,C
xiw,https://github.com/ivmai/bdwgc,e10c1eb9908c2774c16b3148b30d2f3823d66a9a,C
xiw,https://github.com/android/platform_bionic,7f5aa4f35e23fd37425b3a5041737cdf58f87385,C
xiw,https://github.com/ned14/nedmalloc,1a759756639ab7543b650a10c2d77a0ffc7a2000,C
xiw,https://github.com/ned14/nedmalloc,2965eca30c408c13473c4146a9d47d547d288db1,C
kaber,https://github.com/torvalds/linux,9e2dcf72023d1447f09c47d77c99b0c49659e5ce,C
oleg-nesterov,https://github.com/torvalds/linux,79549c6dfda0603dba9a70a53467ce62d9335c33,C
jcameron,https://github.com/webmin/webmin,ed7365064c189b8f136a9f952062249167d1bd9e,Batchfile
jcameron,https://github.com/webmin/webmin,1f1411fe7404ec3ac03e803cfa7e01515e71a213,Perl
jcameron,https://github.com/webmin/webmin,4cd7bad70e23e4e19be8ccf7b9f245445b2b3b80,Perl
russellb,https://github.com/openstack/nova,2427d4a99bed35baefd8f17ba422cb7aae8dcca7,Python
djrbliss,https://github.com/torvalds/linux,67de956ff5dc1d4f321e16cfbd63f5be3b691b43,C
stpierre,https://github.com/Bcfg2/bcfg2,a524967e8d5c4c22e49cd619aed20c87a316c0be,Python
dprince,https://github.com/openstack/nova,034762e8060dcf0a11cb039b9d426b0d0bb1801d,Python
jibaron,https://github.com/torvalds/linux,13d518074a952d33d47c428419693f63389547e9,C
gonzalop,https://github.com/mono/mono,d16d4623edb210635bec3ca3786481b82cde25a2,C#
jankara,https://github.com/torvalds/linux,1df2ae31c724e57be9d7ac00d78db8a5dabdd050,C
jankara,https://github.com/torvalds/linux,adee11b2085bee90bd8f4f52123ffb07882d6256,C
nicklewis,https://github.com/puppetlabs/puppet,ab9150baa1b738467a33b01df1d90e076253fbbd,Ruby
derekhiggins,https://github.com/openstack/keystone,375838cfceb88cacc312ff6564e64eb18ee6a355,Python
derekhiggins,https://github.com/openstack/keystone,628149b3dc6b58b91fd08e6ca8d91c728ccb8626,Python
derekhiggins,https://github.com/openstack/keystone,a67b24878a6156eab17b9098fa649f0279256f5d,Python
autor nulo,https://github.com/torvalds/linux,06b6a1cf6e776426766298d055bb3991957d90a7,C
autor nulo,https://github.com/openstack/nova,ce4b2e27be45a85b310237615c47eb53f37bb5f3,Python
bbangert,https://github.com/bbangert/beaker,91becae76101cf87ce8cbfabe3af2622fc328fe5,Python
darold,https://github.com/darold/squidclamav,80f74451f628264d1d9a1f1c0bbcebc932ba5e00,C
alecpl,https://github.com/roundcube/roundcubemail,5ef8e4ad9d3ee8689d2b83750aa65395b7cd59ee,Markdown
autor nulo,https://github.com/torvalds/linux,f0ec1aaf54caddd21c259aea8b2ecfbde4ee4fb9,C
amluto,https://github.com/torvalds/linux,9ab4233dd08036fe34a89c7dc6f47a8bf2eb29eb,C
autor nulo,https://github.com/torvalds/linux,e0e3cea46d31d23dc40df0a49a7a2c04fe8edfea,C
smokku,https://github.com/Jabberd2/jabberd2,aabcffae560d5fd00cd1d2ffce5d760353cf0a4d,C
dolph,https://github.com/openstack/keystone,c13d0ba606f7b2bdc609a7f388334e5efec3f3aa,Python
autor nulo,https://github.com/torvalds/linux,f6d8bd051c391c1c0458a30b2a7abcd939329259,C
pcarlisle,https://github.com/puppetlabs/puppet,10f6cb8969b4d5a933b333ecb01ce3696b1d57d4,Ruby
pcarlisle,https://github.com/puppetlabs/puppet,d80478208d79a3e6d6cb1fbc525e24817fe8c4c6,Ruby
pcarlisle,https://github.com/puppetlabs/puppet,fd44bf5e6d0d360f6a493d663b653c121fa83c3f,Ruby
pcarlisle,https://github.com/puppetlabs/puppet,f3419620b42080dad3b0be14470b20a972f13c50,Ruby
mynetx,https://github.com/phpmyadmin/phpmyadmin,0f0c2f1e2b3ece41cc1bb99a9931c8fcc7c917bc,Markdown
rodnaph,https://github.com/rodnaph/sockso,fe2d895ea8eb8b8ccad5a3319f472e45d6ba5136,HTML
LukasReschke,https://github.com/owncloud/core,38271ded753bc9ea9943cef3c2706f8d71f3a58f,C++
LukasReschke,https://github.com/owncloud/core,93579d88dcea389205c01ddf6da41f37ad9b8745,PHP
LukasReschke,https://github.com/owncloud/core,d203fa2c50f4b2791e68e2b8ab9a0f8b94f9c9f8,JavaScript
autor nulo,https://github.com/owncloud/core,0074062b5329c3d43679909fddce2d70608a4475,PHP
autor nulo,https://github.com/owncloud/core,44260a552cd4ee50ee11eee45164c725f56f7027,PHP
autor nulo,https://github.com/owncloud/core,642e7ce110cb8c320072532c29abe003385d50f5,PHP
LukasReschke,https://github.com/owncloud/core,8f09299e2468dfc4f9ec72b05acf47de3ef9d1d7,PHP
icewind1991,https://github.com/owncloud/core,8f616ecf76aac4a8b554fbf5a90b1645d0f25438,JavaScript
LukasReschke,https://github.com/owncloud/core,cc653a8a408adfb4d0cd532145668aacd85ad96c,PHP
LukasReschke,https://github.com/owncloud/core,d294373f476c795aaee7dc2444e7edfdea01a606,PHP
autor nulo,https://github.com/owncloud/core,e817504569dce49fd7a677fa510e500394af0c48,PHP
LukasReschke,https://github.com/owncloud/core,f8337c9d723039760eecccf68bcb02752551e254,C++
