username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
ErisDS,https://github.com/TryGhost/express-hbs,ff6fad6e357699412d4e916273314e5e7af1500e,Markdown,4.0,4.0,0.0
UziTech,https://github.com/express-handlebars/express-handlebars,78c47a235c4ad7bc2674bddd8ec2721567ed8c72,Markdown,3.0,3.0,0.0
tbeu,https://github.com/google/oss-fuzz-vulns,37b781ace1b4228fc36483bb7e30c72ea9d4c3d6,Markdown,1.0,1.0,0.0
martin-frbg,https://github.com/xianyi/OpenBLAS,2be5ee3cca97a597f2ee2118808a2d5eacea050c,Markdown,2.0,1.0,1.0
martin-frbg,https://github.com/xianyi/OpenBLAS,337b65133df174796794871b3988cd03426e6d41,Markdown,2.0,1.0,1.0
martin-frbg,https://github.com/xianyi/OpenBLAS,ddb0ff5353637bb5f5ad060c9620e334c143e3d7,Markdown,2.0,1.0,1.0
martin-frbg,https://github.com/xianyi/OpenBLAS,fe497efa0510466fd93578aaf9da1ad8ed4edbe7,Markdown,2.0,1.0,1.0
V-B,https://github.com/surveysolutions/surveysolutions,99e7e8345cb98f2eda08e37976e3d3aeb49971c9,Markdown,2.0,1.0,1.0
vbatts,https://github.com/opencontainers/distribution-spec,ac28cac0557bcd3084714ab09f9f2356fe504923,Markdown,15.0,13.0,2.0
noahmoss,https://github.com/metabase/metabase,042a36e49574c749f944e19cf80360fd3dc322f0,Markdown,35.0,23.0,12.0
deivid-rodriguez,https://github.com/rubygems/rubygems,0fad1ccfe9dd7a3c5b82c1496df3c2b4842870d3,Markdown,29.0,29.0,0.0
tolzhabayev,https://github.com/grafana/grafana,fd48aee61e4328aae8d5303a9efd045fa0ca308d,Markdown,40.0,38.0,2.0
adiroiban,https://github.com/twisted/twisted,89c395ee794e85a9657b112c4351417850330ef9,Markdown,4.0,2.0,2.0
Sant268,https://github.com/Sant268/CVE-2022-22851,17381378bdb7c9f7b3326af6fb79cf68ca9f9d3d,Markdown,19.0,19.0,0.0
monitorjbl,https://github.com/monitorjbl/excel-streaming-reader,0749c7b9709db078ccdeada16d46a34bc2910c73,Markdown,8.0,6.0,2.0
davidlehn,https://github.com/digitalbazaar/forge,bb822c02df0b61211836472e29b9790cc541cdb2,Markdown,6.0,6.0,0.0
abhinavdangeti,https://github.com/blevesearch/bleve,1c7509d6a17d36f265c90b4e8f4e3a3182fe79ff,Markdown,10.0,6.0,4.0
vcunat,https://github.com/CZ-NIC/knot-resolver,ccb9d9794db5eb757c33becf65cb1cf48ecfd968,Markdown,14.0,14.0,0.0
tsenger,https://github.com/BSI-Bund/de.fac2,d3c93c620850183d83ba9a0f5944d44a2ee30250,Markdown,9.0,4.0,5.0
cwperks,https://github.com/opensearch-project/security,7eaaafec2939d7db23a02ffca9cc68e0343de246,Markdown,16.0,14.0,2.0
